time_s,tracker_id,qx,qy,qz,qw,raw_grip
10.3580,CubeBlue,-0.0051,-0.1916,0.0121,0.9814,0
10.4681,CubeRed,-0.0017,0.0696,0.0011,0.9976,0
10.4683,CubeBlue,-0.0044,-0.1916,0.0113,0.9814,0
10.4956,CubeRed,-0.0024,0.0696,0.0012,0.9976,0
10.4962,CubeBlue,-0.0055,-0.1916,0.0113,0.9814,0
10.5485,CubeRed,-0.0014,0.0696,0.0016,0.9976,0
10.5486,CubeBlue,-0.0056,-0.1916,0.0127,0.9814,0
10.6620,CubeRed,-0.0023,0.0696,0.0017,0.9976,0
10.6623,CubeBlue,-0.0057,-0.1916,0.0110,0.9814,0
10.6889,CubeRed,-0.0016,0.0695,0.0020,0.9976,0
10.6891,CubeBlue,-0.0065,-0.1916,0.0122,0.9814,0
10.7424,CubeRed,-0.0016,0.0695,0.0010,0.9976,0
10.7426,CubeBlue,-0.0065,-0.1916,0.0122,0.9814,0
10.8512,CubeRed,-0.0013,0.0695,0.0012,0.9976,0
10.8514,CubeBlue,-0.0049,-0.1916,0.0122,0.9814,0
10.8822,CubeRed,-0.0016,0.0695,0.0020,0.9976,0
10.8824,CubeBlue,-0.0055,-0.1916,0.0122,0.9814,0
10.9406,CubeRed,-0.0023,0.0695,0.0024,0.9976,0
10.9408,CubeBlue,-0.0063,-0.1916,0.0120,0.9814,0
11.0487,CubeRed,-0.0015,0.0695,0.0018,0.9976,0
11.0489,CubeBlue,-0.0052,-0.1916,0.0119,0.9814,0
11.0774,CubeRed,-0.0010,0.0694,0.0009,0.9976,0
11.0779,CubeBlue,-0.0056,-0.1916,0.0119,0.9814,0
11.1322,CubeRed,-0.0016,0.0694,0.0016,0.9976,0
11.1325,CubeBlue,-0.0056,-0.1916,0.0119,0.9814,0
11.2422,CubeRed,-0.0016,0.0694,0.0016,0.9976,0
11.2424,CubeBlue,-0.0065,-0.1916,0.0119,0.9814,0
11.2717,CubeRed,0.0019,0.1613,0.0056,0.9869,0
11.2719,CubeBlue,-0.0062,-0.1916,0.0109,0.9814,0
11.3258,CubeRed,-0.0370,0.1355,-0.0179,0.9899,0
11.3260,CubeBlue,-0.0066,-0.1916,0.0111,0.9814,0
11.4385,CubeRed,-0.0706,0.1706,-0.0533,0.9814,0
11.4386,CubeBlue,-0.0059,-0.1917,0.0117,0.9814,0
11.4660,CubeRed,-0.0881,0.1568,-0.1199,0.9764,0
11.4662,CubeBlue,-0.0051,-0.1917,0.0121,0.9814,0
11.5202,CubeRed,-0.0881,0.1568,-0.1199,0.9764,0
11.5204,CubeBlue,-0.0060,-0.1917,0.0119,0.9814,0
11.6318,CubeRed,-0.1031,0.1302,-0.1314,0.9773,0
11.6321,CubeBlue,-0.0054,-0.1917,0.0119,0.9814,0
11.6616,CubeRed,-0.0993,0.1104,-0.1184,0.9818,0
11.6622,CubeBlue,-0.0048,-0.1917,0.0116,0.9814,0
11.7152,CubeRed,-0.0918,0.1097,-0.1085,0.9838,0
11.7154,CubeBlue,-0.0058,-0.1917,0.0114,0.9814,0
11.8302,CubeRed,-0.0727,0.1093,-0.0802,0.9881,0
11.8304,CubeBlue,-0.0054,-0.1917,0.0116,0.9814,0
11.8572,CubeRed,-0.0471,0.1193,-0.0367,0.9911,0
11.8575,CubeBlue,-0.0056,-0.1917,0.0119,0.9814,0
11.9109,CubeRed,-0.0394,0.1233,-0.0207,0.9914,0
11.9111,CubeBlue,-0.0056,-0.1917,0.0118,0.9814,0
12.0221,CubeRed,-0.0285,0.1264,-0.0063,0.9915,0
12.0222,CubeBlue,-0.0058,-0.1917,0.0116,0.9814,0
12.0491,CubeRed,-0.0114,0.1218,0.0104,0.9924,0
12.0493,CubeBlue,-0.0052,-0.1917,0.0118,0.9814,0
12.1036,CubeRed,-0.0114,0.1218,0.0104,0.9924,0
12.1038,CubeBlue,-0.0053,-0.1917,0.0121,0.9814,0
12.2137,CubeRed,-0.0111,0.1174,0.0137,0.9929,0
12.2139,CubeBlue,-0.0053,-0.1917,0.0121,0.9814,0
12.2442,CubeRed,0.0052,0.1056,0.0169,0.9942,0
12.2446,CubeBlue,-0.0049,-0.1916,0.0118,0.9814,0
12.2990,CubeRed,0.0052,0.1056,0.0169,0.9942,0
12.2992,CubeBlue,-0.0051,-0.1916,0.0109,0.9814,0
12.4113,CubeRed,0.0013,0.1054,0.0148,0.9943,0
12.4114,CubeBlue,-0.0047,-0.1916,0.0116,0.9814,0
12.4388,CubeRed,-0.0005,0.1053,0.0109,0.9944,0
12.4391,CubeBlue,-0.0053,-0.1916,0.0117,0.9814,0
12.4971,CubeRed,-0.0016,0.1053,0.0075,0.9944,0
12.4972,CubeBlue,-0.0045,-0.1917,0.0121,0.9814,0
12.6043,CubeRed,-0.0036,0.1053,0.0062,0.9944,0
12.6045,CubeBlue,-0.0058,-0.1917,0.0122,0.9814,0
12.6321,CubeRed,-0.0035,0.1053,0.0042,0.9944,0
12.6323,CubeBlue,-0.0061,-0.1917,0.0118,0.9814,0
12.6875,CubeRed,-0.0035,0.1053,0.0042,0.9944,0
12.6877,CubeBlue,-0.0061,-0.1917,0.0118,0.9814,0
12.7998,CubeRed,-0.0023,0.1052,0.0055,0.9944,0
12.8001,CubeBlue,-0.0055,-0.1917,0.0124,0.9814,0
12.8278,CubeRed,-0.0027,0.1052,0.0050,0.9944,0
